@relation 'DS - 2011-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-do-not-check-capabilities-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-P-do-not-check-capabilities-weka.filters.unsupervised.attribute.Remove-R41,43,45,49,51,53-55,59-60,62,65,75-76,81,85-86-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C29-Llast-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C30-Llast-weka.filters.unsupervised.attribute.Remove-R29-69-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute '\%NoCar&LowStoreAccess' numeric
@attribute GroceryStore/1000pop numeric
@attribute SuperCenter&ClubStore/1000pop numeric
@attribute FastFoodRestaurant/1000pop numeric
@attribute FullServiceRestaurant/1000pop numeric
@attribute Fruit&Veg-Lbs/Household numeric
@attribute SweetSnacks-Lbs/Household numeric
@attribute Soda-Gals/Household numeric
@attribute Meat&Poultry-Lbs/Household numeric
@attribute SolidFats-Lbs/Household numeric
@attribute PreparedFood-Lbs/Household numeric
@attribute 'FoodInsecurity(-1,0,1)' numeric
@attribute DiabetesAdultRate numeric
@attribute ObesityAdultRate numeric
@attribute '\%AdultPhysicalActivity' numeric
@attribute MedianHouseHoldIncome numeric
@attribute PovertyRate numeric
@attribute '\%WhitePop' numeric
@attribute '\%BlackPop' numeric
@attribute '\%HispanicPop' numeric
@attribute '\%AsianPop' numeric
@attribute '\%LowIncome&LowStoreAccess' numeric
@attribute FastFoodExpendituresPerCapita numeric
@attribute RestaurantExpendituresPerCapita numeric
@attribute '\%LocalFarmsSales' numeric
@attribute '\%HighschoolersPhysicalActivity' numeric
@attribute Recreation&FitnessFacilities numeric
@attribute STATE_NUM numeric

@data
0.747541,0.340811,0,0.405583,0.131452,0.206897,0,0.540541,0.720588,0.125,0.177778,0.5,0.628099,0.573991,0.544186,0.260354,0.269886,0.529988,0.861111,0.133333,0.103448,0.315288,0.428725,0.82069,0.320513,0.404145,0.151906,12
0.209836,0.294254,0,0.175089,0.113495,0.206897,0,0.540541,0.720588,0.125,0.177778,0.5,0.528926,0.641256,0.544186,0.302658,0.204545,0.636475,0.419192,0.482353,0.034483,0.16544,0.428725,0.82069,0.188034,0.404145,0,12
0.006557,0.199227,0.100083,0.302174,0.27121,0.413793,0.428571,0.378378,0.441176,0.25,0.711111,0.5,0.652893,0.318386,0.544186,0.396325,0.184659,0.735618,0.224747,0.407843,0.586207,0.022954,0.428725,0.82069,0.324786,0.404145,0.174116,12
0,0.23194,0.284198,0.394829,0.395181,0.252874,0,0.135135,0.205882,0.125,0.277778,0.5,0.595041,0.340807,0.544186,0.476779,0.167614,0.675643,0.186869,0.682353,0.448276,0,0.428725,0.82069,0.435897,0.404145,0.215749,12
0.003279,0.193199,0.230222,0.582812,0.339662,0.206897,0,0.540541,0.720588,0.125,0.177778,0.5,0.396694,0.44843,0.544186,0.423429,0.278409,0.525092,0.777778,0.176471,0.862069,0.007796,0.428725,0.82069,0.196581,0.404145,0.168219,12
0.101639,0.243193,0.389415,0.361766,0.269677,0.206897,0,0.540541,0.720588,0.125,0.177778,0.5,0.628099,0.529148,0.544186,0.242069,0.46875,0.784578,0.270202,0.223529,0.172414,0.108272,0.428725,0.82069,0.136752,0.404145,0.216791,12
0.777049,0.302744,0,0.09007,0.058385,0.206897,0,0.540541,0.720588,0.125,0.177778,0.5,0.553719,0.744395,0.544186,0.292349,0.553977,0.679315,0.459596,0.239216,0.034483,0.790385,0.428725,0.82069,0.307692,0.404145,0,12
0.016393,0.236811,0.192608,0.335497,0.305914,0.252874,0,0.135135,0.205882,0.125,0.277778,0.5,0.446281,0.29148,0.544186,0.412217,0.269886,0.70869,0.212121,0.52549,0.517241,0.01126,0.428725,0.82069,0.333333,0.404145,0.214453,12
0.036066,0.18636,0.187238,0.321796,0.214231,0.413793,0.428571,0.378378,0.441176,0.25,0.711111,0.5,0.694215,0.390135,0.544186,0.317301,0.272727,0.718482,0.285354,0.372549,0.448276,0.026418,0.428725,0.82069,0.213675,0.404145,0.156356,12
0.013115,0.23801,0.10889,0.455213,0.537694,0.252874,0,0.135135,0.205882,0.125,0.277778,0.5,0.446281,0.130045,0.544186,0.505072,0.326705,0.780906,0.141414,0.403922,0.344828,0.012993,0.428725,0.82069,0.205128,0.404145,0.39403,12
0.006557,0.189717,0.220935,0.451545,0.405786,0.413793,0.428571,0.378378,0.441176,0.25,0.711111,0.5,0.553719,0.372197,0.544186,0.606971,0.602273,0.847001,0.207071,0.105882,0.275862,0.009961,0.428725,0.82069,0.24359,0.404145,0.276742,12
0.019672,0.215317,0.33433,0.512476,0.44041,0.206897,0,0.540541,0.720588,0.125,0.177778,0.5,0.487603,0.304933,0.544186,0.530309,0.451705,0.742962,0.239899,0.231373,0.931034,0.024686,0.428725,0.82069,0.290598,0.404145,0.221023,12
0.12459,0.353916,0.377808,0.333433,0.273014,0.252874,0,0.135135,0.205882,0.125,0.277778,0.5,0.595041,0.547085,0.544186,0.248947,0.642045,0.594859,0.207071,0.905882,0.344828,0.085751,0.428725,0.82069,0.200855,0.404145,0.105165,12
0,0.241746,0.155437,0.438755,0.406451,0.252874,0,0.135135,0.205882,0.125,0.277778,0.5,0.487603,0.139013,0.544186,0.506035,0.224432,0.560588,0.391414,0.694118,0.724138,0,0.428725,0.82069,0.252137,0.404145,0.242959,12
0,0.164385,0.197417,0.299553,0.21696,0.252874,0,0.135135,0.205882,0.125,0.277778,0.5,0.53719,0.300448,0.544186,0.349521,0.261364,0.787026,0.106061,0.407843,0.655172,0,0.428725,0.82069,0.282051,0.404145,0.109904,12
0,0.258643,0.099397,0.450925,0.408018,0.252874,0,0.135135,0.205882,0.125,0.277778,0.5,0.479339,0.381166,0.544186,0.402074,0.5625,0.74541,0.252525,0.278431,0.965517,0,0.428725,0.82069,0.24359,0.404145,0.230563,12
0.013115,0.19348,0.158202,0.290264,0.223085,0.252874,0,0.135135,0.205882,0.125,0.277778,0.5,0.595041,0.565022,0.544186,0.378762,0.525568,0.607099,0.34596,0.631373,0.517241,0.006063,0.428725,0.82069,0.162393,0.404145,0.124769,12
0.02623,0.256122,0,0.238123,0.197574,0.413793,0.428571,0.378378,0.441176,0.25,0.711111,0.5,0.760331,0.573991,0.544186,0.240579,0.53125,0.684211,0.414141,0.321569,0.172414,0.022954,0.428725,0.82069,0.461538,0.404145,0.199776,12
0.003279,0.208127,0.086004,0.41946,0.476473,0.413793,0.428571,0.378378,0.441176,0.25,0.711111,0.5,0.404959,0.201794,0.544186,0.723212,0.457386,0.834761,0.159091,0.180392,0.689655,0.002599,0.428725,0.82069,0.119658,0.404145,0.299244,12
0,0.158619,0.174164,0.291237,0.251712,0.252874,0,0.135135,0.205882,0.125,0.277778,0.5,0.479339,0.372197,0.544186,0.385354,0.46875,0.570379,0.434343,0.611765,0.551724,0.000433,0.428725,0.82069,0.24359,0.404145,0.145438,12
0.019672,0.127824,0.204679,0.380293,0.197209,0.206897,0,0.540541,0.720588,0.125,0.177778,0.5,0.454545,0.26009,0.544186,0.526607,0.590909,0.832313,0.143939,0.156863,0.62069,0.031182,0.428725,0.82069,0.252137,0.404145,0.256381,12
0,0.21442,0.122988,0.359905,0.451779,0.252874,0,0.135135,0.205882,0.125,0.277778,0.5,0.520661,0.107623,0.544186,0.448757,0.394886,0.838433,0.113636,0.278431,0.413793,0.001299,0.428725,0.82069,0.307692,0.404145,0.285286,12
0.003279,0.19481,0.20796,0.222174,0.23794,0.413793,0.428571,0.378378,0.441176,0.25,0.711111,0.5,0.46281,0.421525,0.544186,0.435288,0.403409,0.742962,0.290404,0.313725,0.275862,0.002599,0.428725,0.82069,0.303419,0.404145,0.057887,12
0.35082,0.179424,0.383072,0.249111,0.19608,0.413793,0.428571,0.378378,0.441176,0.25,0.711111,0.5,0.61157,0.636771,0.544186,0.229428,0.528409,0.742962,0.287879,0.321569,0.172414,0.151148,0.428725,0.82069,0.153846,0.404145,0.31989,12
0.180328,0.112703,0,0.301777,0.239086,0.206897,0,0.540541,0.720588,0.125,0.177778,0.5,0.545455,0.609865,0.544186,0.258352,0.193182,0.670747,0.565657,0.098039,0.172414,0.185362,0.428725,0.82069,0.179487,0.404145,0.301404,12
0.232787,0.080152,0,0.095385,0.092745,0.413793,0.428571,0.378378,0.441176,0.25,0.711111,0.5,0.652893,0.757848,0.544186,0.354443,0.559659,0.632803,0.611111,0.168627,0.068966,0.133391,0.428725,0.82069,0.358974,0.404145,0,12
0.009836,0.212996,0.1819,0.371766,0.342307,0.413793,0.428571,0.378378,0.441176,0.25,0.711111,0.5,0.495868,0.304933,0.544186,0.40105,0.701705,0.72093,0.25,0.415686,0.517241,0.031182,0.428725,0.82069,0.487179,0.404145,0.215189,12
0.042623,0.156107,0,0.208997,0.240844,0.206897,0,0.540541,0.720588,0.125,0.177778,0.5,0.454545,0.55157,0.544186,0.433873,0.346591,0.785802,0.333333,0.117647,0.172414,0.017324,0.428725,0.82069,0.452991,0.404145,0.139159,12
0.131148,0.268966,0.287122,0.520135,0.613802,0.206897,0,0.540541,0.720588,0.125,0.177778,0.5,0.561983,0.358744,0.544186,0.370169,0.852273,0.829865,0.186869,0.145098,0.241379,0.160243,0.428725,0.82069,0.141026,0.404145,0.119883,12
0.760656,0.154752,0.660796,0.337633,0.298444,0.206897,0,0.540541,0.720588,0.125,0.177778,0.5,0.586777,0.538117,0.544186,0.232513,0.252841,0.73317,0.381313,0.129412,0.206897,0.819402,0.428725,0.82069,0.192308,0.404145,0,12
0.12459,0.131851,0.844513,0.392275,0.381418,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.595041,0.596413,0.697674,0.232844,0.576705,0.681763,0.472222,0.258824,0.137931,0.229537,0.647202,0.572414,0.179487,0.683938,0.352611,12
0.698361,0.722841,0,0.172044,0.223043,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.570248,0.542601,0.697674,0.183708,0.355114,0.49694,0.426768,0.929412,0.034483,0.6466,0.647202,0.572414,0.183761,0.683938,0,12
0.022951,0.335214,0,0.598383,0.086196,0.413793,0.428571,0.378378,0.441176,0.25,0.711111,1,0.570248,0.524664,0.697674,0.215191,0.227273,0.718482,0.434343,0.184314,0.241379,0.059766,0.647202,0.572414,0.064103,0.683938,0.398429,12
0.02623,0.266396,0,0.792562,0.154125,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.727273,0.64574,0.697674,0.179223,0.386364,0.500612,0.828283,0.294118,0.103448,0.026418,0.647202,0.572414,0.136752,0.683938,0.118737,12
0.262295,0.42435,0,0.336666,0.218232,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.735537,0.609865,0.697674,0.233807,0.463068,0.802938,0.29798,0.12549,0.137931,0.202685,0.647202,0.572414,0.132479,0.683938,0.126093,12
0.036066,0.368099,0,0.219028,0.141977,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.719008,0.556054,0.697674,0.312726,0.09375,0.631579,0.684343,0.07451,0.310345,0.031615,0.647202,0.572414,0.055556,0.683938,0.164068,12
0.186885,0.229441,0,0.182031,0.176993,0.413793,0.428571,0.378378,0.441176,0.25,0.711111,1,0.561983,0.488789,0.697674,0.2804,0.778409,0.914321,0.123737,0.058824,0.034483,0.28194,0.647202,0.572414,0.423077,0.683938,0.136355,12
0.229508,0.216667,0,0.128922,0.083569,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.801653,0.636771,0.697674,0.238156,0.786932,0.492044,0.911616,0.176471,0.137931,0.197921,0.647202,0.572414,0.153846,0.683938,0,12
0,0.156947,0,0.490285,0.378345,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.495868,0.511211,0.697674,0.644955,0.321023,0.74541,0.381313,0.117647,0.517241,0.002599,0.647202,0.572414,0.264957,0.683938,0.489679,12
0.104918,0.124417,0.227685,0.475917,0.390762,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.495868,0.587444,0.697674,0.292695,0.607955,0.602203,0.717172,0.105882,0.413793,0.082287,0.647202,0.572414,0.192308,0.683938,0.190131,12
0.144262,0.099685,0.319244,0.489352,0.307593,0.413793,0.428571,0.378378,0.441176,0.25,0.711111,1,0.586777,0.461883,0.697674,0.493664,0.090909,0.689106,0.487374,0.117647,0.413793,0.062365,0.647202,0.572414,0.512821,0.683938,0.177726,12
0.02623,0.226304,0,0.538626,0.349145,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.677686,0.573991,0.697674,0.18765,0.494318,0.548348,0.590909,0.517647,0.103448,0.040277,0.647202,0.572414,0.106838,0.683938,0.201735,13
0,0.188994,0.242103,0.43858,0.225977,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.619835,0.565022,0.697674,0.433542,0.409091,0.927785,0.065657,0.070588,0.310345,0,0.647202,0.572414,0.230769,0.683938,0.168476,13
0.432787,0.222885,0,0.596801,0.171936,0.413793,0.428571,0.378378,0.441176,0.25,0.711111,1,0.619835,0.55157,0.697674,0.242867,0.690341,0.615667,0.734848,0.035294,0.137931,0.273712,0.647202,0.572414,0.025641,0.683938,0.198688,13
0.278689,0.1695,0,0.403428,0.326885,0.413793,0.428571,0.378378,0.441176,0.25,0.711111,1,0.661157,0.565022,0.697674,0.183813,0.184659,0.602203,0.755051,0.054902,0.137931,0.229537,0.647202,0.572414,0.145299,0.683938,0,13
0.144262,0.175511,0.374718,0.556979,0.203086,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.68595,0.560538,0.697674,0.229789,0.661932,0.55202,0.656566,0.384314,0.206897,0.121698,0.647202,0.572414,0.076923,0.683938,0.208609,13
0.190164,0.422344,0.338141,0.345546,0.193444,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.628099,0.641256,0.697674,0.223573,0.190341,0.522644,0.568182,0.623529,0.137931,0.130793,0.647202,0.572414,0.115385,0.683938,0.141185,13
0.039344,0.431827,0,0.556722,0.333116,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.719008,0.632287,0.697674,0.233145,0.647727,0.592411,0.694444,0.184314,0.241379,0.032915,0.647202,0.572414,0.07265,0.683938,0.128315,13
0,0.188262,0,0.224041,0.072613,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.661157,0.569507,0.697674,0.334803,0.335227,0.691554,0.560606,0.086275,0.068966,0.001299,0.647202,0.572414,0.123932,0.683938,0,13
0,0.364433,0,0.303586,0.337353,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.619835,0.408072,0.697674,0.335917,0.426136,0.952264,0.037879,0.054902,0.137931,0,0.647202,0.572414,0.260684,0.683938,0.129948,13
0.101639,0.372196,0.529762,0.442933,0.255214,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.710744,0.641256,0.697674,0.20112,0.4375,0.456548,1,0.160784,0.103448,0.115201,0.647202,0.572414,0.132479,0.683938,0.221193,13
0,0.597006,0,0.497327,0.207241,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.768595,0.659193,0.697674,0.217463,0.389205,0.605875,0.755051,0.078431,0.103448,0,0.647202,0.572414,0.106838,0.683938,0.106438,13
0.062295,0.116094,0.297435,0.33158,0.14329,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.504132,0.632287,0.697674,0.613623,0.176136,0.78213,0.363636,0.086275,0.241379,0.111304,0.647202,0.572414,0.470085,0.683938,0,13
0.006557,0.343589,0,0.374815,0.198786,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.752066,0.64574,0.697674,0.23784,0.286932,0.592411,0.734848,0.145098,0.137931,0.06453,0.647202,0.572414,0.123932,0.683938,0,13
0.616393,0.31402,0,0.3737,0.222051,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.735537,0.650224,0.697674,0.166356,0.306818,0.522644,0.810606,0.254902,0.137931,0.472066,0.647202,0.572414,0.021368,0.683938,0.093309,13
0,0.103589,0,0.431468,0.239729,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.694215,0.578475,0.697674,0.212,0.795455,0.49082,0.785354,0.407843,0.103448,0,0.647202,0.572414,0.230769,0.683938,0,13
0,0.270325,0,0.450381,0.458768,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.578512,0.439462,0.697674,0.269805,0.133523,0.858017,0.222222,0.078431,0.172414,0,0.647202,0.572414,0.119658,0.683938,0.192782,13
0.019672,0.363185,0.20228,0.723481,0.590782,0.413793,0.428571,0.378378,0.441176,0.25,0.711111,1,0.619835,0.497758,0.697674,0.467343,0.340909,0.614443,0.638889,0.184314,0.310345,0.013859,0.647202,0.572414,0.07265,0.683938,0.253374,13
0.07541,0.189539,0,0.281951,0.201041,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.719008,0.632287,0.697674,0.248405,0.553977,0.52754,0.699495,0.384314,0.137931,0.044608,0.647202,0.572414,0.149573,0.683938,0.337923,13
0.003279,0.195968,0,0.616346,0.313141,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.528926,0.457399,0.697674,0.394218,0.247159,0.774786,0.116162,0.454902,0.655172,0.004764,0.647202,0.572414,0.217949,0.683938,0.099824,13
0,0.244663,0.626829,0.436742,0.245356,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.652893,0.493274,0.697674,0.307173,0.340909,0.731946,0.487374,0.070588,0.206897,0,0.647202,0.572414,0.209402,0.683938,0.261721,13
0.003279,0.188805,0.230343,0.502872,0.273953,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.68595,0.55157,0.697674,0.580499,0.460227,0.577723,0.689394,0.156863,0.689655,0.007362,0.647202,0.572414,0.273504,0.683938,0.128234,13
0.091803,0.236862,0,0.140939,0.091359,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.661157,0.636771,0.697674,0.225996,0.332386,0.623011,0.686869,0.12549,0.206897,0.126029,0.647202,0.572414,0.055556,0.683938,0,13
0.22623,0.356697,0,0.477549,0.275159,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.694215,0.533632,0.697674,0.20419,0.65625,0.707466,0.376263,0.313725,0.344828,0.181897,0.647202,0.572414,0.064103,0.683938,0.158986,13
0.668852,0,0,0.149218,0.096725,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.710744,0.686099,0.697674,0.1433,0.434659,0.499388,0.989899,0.066667,0.034483,0.436986,0.647202,0.572414,0.076923,0.683938,0,13
0.02623,0.294548,0,0.262895,0.284021,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.578512,0.565022,0.697674,0.218968,0.292614,0.646267,0.608586,0.133333,0.137931,0.015591,0.647202,0.572414,0.226496,0.683938,0,13
0.147541,0.174027,0,0.591717,0.278081,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.719008,0.690583,0.697674,0.293372,0.556818,0.547124,0.863636,0.062745,0.344828,0.109571,0.647202,0.572414,0.111111,0.683938,0.177296,13
0.016393,0.107218,0,0.191393,0.082709,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.504132,0.488789,0.697674,0.60962,0.286932,0.725826,0.479798,0.066667,0.448276,0.015591,0.647202,0.572414,0.397436,0.683938,0.127437,13
0.085246,0.14698,0,0.437286,0.283455,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.785124,0.591928,0.697674,0.258488,0.423295,0.580171,0.828283,0.039216,0.034483,0.077956,0.647202,0.572414,0.051282,0.683938,0.262047,13
0.003279,0.150865,0.297321,0.649094,0.36704,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.619835,0.663677,0.697674,0.331492,0.099432,0.520196,0.858586,0.121569,0.413793,0.001299,0.647202,0.572414,0.205128,0.683938,0.165521,13
0.013115,0.219344,0.702453,0.652577,0.253806,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.719008,0.556054,0.697674,0.308422,0.122159,0.512852,0.936869,0.078431,0.137931,0.012126,0.647202,0.572414,0.08547,0.683938,0.097765,13
0.190164,0.206129,0,0.551935,0.834803,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.818182,0.529148,0.697674,0.259075,0.488636,0.565483,0.828283,0.062745,0.103448,0.150715,0.647202,0.572414,0.354701,0.683938,0.183751,13
0.383607,0.127473,0,0.353965,0.098334,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.644628,0.529148,0.697674,0.334201,0.403409,0.843329,0.224747,0.109804,0.241379,0.18233,0.647202,0.572414,0.175214,0.683938,0.151512,13
0.285246,0.264501,0,0.354116,0.178533,0.413793,0.428571,0.378378,0.441176,0.25,0.711111,1,0.694215,0.524664,0.697674,0.263951,0.903409,0.828641,0.257576,0.137255,0.068966,0.197921,0.647202,0.572414,0.166667,0.683938,0.117893,13
0.009836,0.240824,0,0.358242,0.371548,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.752066,0.596413,0.697674,0.238457,0.778409,0.528764,0.835859,0.172549,0.172414,0.004764,0.647202,0.572414,0.367521,0.683938,0,13
0.003279,0.427578,0.912883,0.720856,0.742134,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.68595,0.381166,0.697674,0.26994,0.502841,0.875153,0.042929,0.301961,0.137931,0.003898,0.647202,0.572414,0.517094,0.683938,0.127053,18
0.170492,0.392943,0,0.545559,0.40416,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.818182,0.587444,0.697674,0.142879,0.159091,0.528764,0.856061,0.172549,0.068966,0.119965,0.647202,0.572414,0.102564,0.683938,0.233522,18
0,0.140446,0,0.501413,0.325024,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.768595,0.686099,0.697674,0.23626,0.303977,0.820073,0.29798,0.054902,0.275862,0,0.647202,0.572414,0.264957,0.683938,0.250397,18
0.045902,0.256877,0,0.305697,0.13871,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.661157,0.600897,0.697674,0.247788,0.221591,0.506732,0.70202,0.470588,0.137931,0.029883,0.647202,0.572414,0.213675,0.683938,0.091596,18
0.216393,0.260568,0.33379,0.480639,0.301507,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.793388,0.632287,0.697674,0.276893,0.326705,0.516524,0.924242,0.082353,0.172414,0.132525,0.647202,0.572414,0.102564,0.683938,0.185824,20
0,0.252031,0.358726,0.616522,0.356435,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.694215,0.753363,0.697674,0.274741,0.164773,0.517748,0.681818,0.435294,0.413793,0.004764,0.647202,0.572414,0.188034,0.683938,0.249632,20
0.095082,0.212554,0.544567,0.708262,0.34433,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.752066,0.556054,0.697674,0.210044,0.326705,0.560588,0.603535,0.439216,0.206897,0.165873,0.647202,0.572414,0.098291,0.683938,0.151583,20
0.118033,0.341897,0,0.203438,0.065936,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.68595,0.623318,0.697674,0.165964,0.329545,0.582619,0.810606,0.062745,0.137931,0.047207,0.647202,0.572414,0.213675,0.683938,0.304779,20
0.003279,0.201128,0.234223,0.250232,0.162204,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.710744,0.55157,0.697674,0.303666,0.289773,0.921665,0.111111,0.043137,0.137931,0.001732,0.647202,0.572414,0.311966,0.683938,0.162993,13
0.091803,0.295667,0.420834,0.703717,0.240751,0.413793,0.428571,0.378378,0.441176,0.25,0.711111,1,0.727273,0.533632,0.697674,0.237795,0.261364,0.616891,0.694444,0.117647,0.206897,0.121698,0.647202,0.572414,0.337607,0.683938,0.292853,13
0.236066,0.081418,0.521486,0.605574,0.298332,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.570248,0.578475,0.697674,0.274846,0.269886,0.689106,0.505051,0.180392,0.172414,0.214812,0.647202,0.572414,0.217949,0.683938,0.217737,13
0.055738,0,0,0.16206,0.052525,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.694215,0.668161,0.697674,0.17978,0.207386,0.526316,0.926768,0.078431,0.068966,0.047207,0.647202,0.572414,0.209402,0.683938,0,13
0.288525,0.276894,0,0.296567,0.106799,0.206897,0,0.540541,0.720588,0.125,0.177778,1,0.677686,0.58296,0.697674,0.273462,0.269886,0.625459,0.722222,0.05098,0.103448,0.207016,0.647202,0.572414,0.106838,0.683938,0.5924,13
0,0.14578,0.405969,0.53743,0.355704,0.517241,1,0.135135,0.426471,0.5,0.744444,1,0.289256,0.210762,0.87907,0.57153,0.127841,0.854345,0.027778,0.262745,0.689655,0.000433,0.313898,0.365517,0.696581,0.839378,0.203406,13
0.062295,0.332694,0,0.593885,0.898253,0.517241,1,0.135135,0.426471,0.5,0.744444,1,0.429752,0.542601,0.87907,0.275358,0.315341,0.935129,0.002525,0.12549,0.068966,0.163274,0.313898,0.365517,0.303419,0.839378,0,13
0.072131,0.132457,0.377063,0.542951,0.2668,0.517241,1,0.135135,0.426471,0.5,0.744444,1,0.413223,0.533632,0.87907,0.430969,0.176136,0.858017,0.020202,0.227451,0.413793,0.077956,0.313898,0.365517,0.405983,0.839378,0.209915,13
0.295082,0.604713,0,0.35982,0.466481,0.517241,1,0.135135,0.426471,0.5,0.744444,1,0.38843,0.264574,0.87907,0.322162,0.366477,0.952264,0.005051,0.129412,0,0.435253,0.313898,0.365517,0.111111,0.839378,0,13
0.072131,0.508629,0,0.378309,0.441406,0.367816,0.314286,0.162162,0.558824,0.25,0.288889,1,0.404959,0.443946,0.87907,0.300852,0.255682,0.839657,0.007576,0.090196,0.068966,0.425292,0.313898,0.365517,0.410256,0.839378,0,13
0.045902,0.162967,0.347937,0.387879,0.230477,0.517241,1,0.135135,0.426471,0.5,0.744444,1,0.595041,0.55157,0.87907,0.401938,0.741477,0.718482,0.010101,0.619608,0.206897,0.109138,0.313898,0.365517,0.222222,0.839378,0.1937,13
0.209836,0.344048,0.367273,0.409435,0.519745,0.367816,0.314286,0.162162,0.558824,0.25,0.288889,1,0.347107,0.197309,0.87907,0.337828,0.332386,0.9388,0.007576,0.094118,0.137931,0.271113,0.313898,0.365517,0.611111,0.839378,0.306696,13
0.009836,0.110153,0.470356,0.451525,0.349334,0.517241,1,0.135135,0.426471,0.5,0.744444,1,0.404959,0.38565,0.87907,0.497712,0.184659,0.851897,0.015152,0.384314,0.241379,0.023387,0.313898,0.365517,0.32906,0.839378,0.152747,13
0.07541,0.326197,0,0.194096,0.419386,0.367816,0.314286,0.162162,0.558824,0.25,0.288889,1,0.371901,0.35426,0.87907,0.325593,0.210227,0.915545,0.005051,0.14902,0.206897,0.269381,0.313898,0.365517,0.594017,0.839378,0.387712,13
0.072131,0.424604,0,0.505301,0.491316,0.517241,1,0.135135,0.426471,0.5,0.744444,1,0.520661,0.443946,0.87907,0.310619,0.227273,0.906977,0.007576,0.219608,0.103448,0.350801,0.313898,0.365517,0.025641,0.839378,0,13
0.009836,0.138641,0.422859,0.337838,0.19862,0.517241,1,0.135135,0.426471,0.5,0.744444,1,0.38843,0.547085,0.87907,0.373134,0.434659,0.694002,0.020202,0.839216,0.310345,0.013859,0.313898,0.365517,0.423077,0.839378,0.070623,13
0.291803,0.516285,0,0.204802,0.199134,0.517241,1,0.135135,0.426471,0.5,0.744444,1,0.396694,0.313901,0.87907,0.464393,0.289773,0.935129,0.002525,0.184314,0.034483,0.395409,0.313898,0.365517,0.183761,0.839378,0,13
0.190164,0.281597,0.721456,0.536185,0.412731,0.517241,1,0.135135,0.426471,0.5,0.744444,1,0.520661,0.565022,0.87907,0.339484,0.25,0.692778,0.005051,0.913725,0.137931,0.324816,0.313898,0.365517,0.192308,0.839378,0.301231,13
0.180328,0.573845,0,0.341453,0.608671,0.367816,0.314286,0.162162,0.558824,0.25,0.288889,1,0.53719,0.434978,0.87907,0.304464,0.125,0.914321,0.005051,0.098039,0.172414,0.181897,0.313898,0.365517,0.252137,0.839378,0.255773,13
